date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-26,3324,5987599,1832034981,308.5,310.5,301.0,307.0,2.0,5683
2023-07-27,3324,8116363,2536227369,312.0,319.5,303.5,304.0,-3.0,10066
2023-07-28,3324,7951924,2427913920,303.0,314.5,295.0,312.5,8.5,11119
2023-07-31,3324,33573114,10874995984,325.0,343.5,287.5,288.5,-24.0,24089
2023-08-01,3324,12046539,3427954430,293.0,294.0,277.0,280.0,-8.5,16771
2023-08-02,3324,13423448,3569362305,280.5,284.0,253.0,257.5,-22.5,13460
2023-08-04,3324,11229329,2987908251,257.0,276.0,252.5,272.0,14.5,9226
2023-08-07,3324,12242641,3570143645,277.5,299.0,277.0,299.0,27.0,11460
2023-08-08,3324,19650193,6057122337,300.0,317.0,294.5,311.5,12.5,18984
2023-08-09,3324,15915761,4848924466,308.0,315.0,296.0,298.0,-13.5,18025
2023-08-10,3324,9684251,2704450977,292.5,292.5,272.0,273.0,-25.0,10758
2023-08-11,3324,6285808,1743104414,276.0,283.0,270.0,277.5,4.5,5478
2023-08-14,3324,5729402,1577689644,273.5,282.0,267.0,275.0,-2.5,4635
2023-08-15,3324,6491780,1852835963,283.5,289.5,281.5,284.0,9.0,5392
2023-08-16,3324,5261860,1516924339,281.0,294.0,280.5,294.0,10.0,5424
2023-08-17,3324,10503986,3206134570,291.0,314.0,291.0,312.5,18.5,12336
2023-08-18,3324,11580635,3576893273,317.0,322.0,295.0,302.0,-10.5,22721
2023-08-21,3324,9632938,2982297885,309.0,318.5,301.5,307.0,5.0,13053
2023-08-22,3324,7165129,2224998423,319.5,319.5,305.0,309.0,2.0,6005
2023-08-23,3324,4861942,1493353015,310.5,311.5,303.5,305.0,-4.0,9858
2023-08-24,3324,14997594,4723378006,313.5,321.5,308.0,308.5,3.5,13172
2023-08-25,3324,5712160,1707879112,304.5,305.5,293.0,294.5,-14.0,9401
2023-08-28,3324,4656482,1336708327,296.0,297.0,281.0,286.5,-8.0,4637
2023-08-29,3324,3081514,881938876,290.0,291.5,283.0,285.0,-1.5,4348
2023-08-30,3324,3292331,945339985,290.5,293.0,283.5,283.5,-1.5,4661
2023-08-31,3324,3817034,1075063471,281.5,286.5,277.0,286.0,2.5,4973
2023-09-01,3324,3702383,1059842358,284.5,291.5,281.0,287.0,1.0,3003
2023-09-04,3324,8846673,2654626565,288.0,306.0,287.0,306.0,19.0,8516
2023-09-05,3324,12449591,3918431068,302.0,322.0,300.5,320.0,14.0,13280
2023-09-06,3324,14395482,4701492387,322.5,336.0,315.5,336.0,16.0,13914
2023-09-07,3324,9447125,3166469417,329.0,342.0,325.0,340.0,4.0,9240
2023-09-08,3324,12112194,4037610150,335.0,345.0,326.0,326.5,-13.5,29598
2023-09-11,3324,8263621,2623614230,328.0,330.0,309.0,314.0,-12.5,18693
2023-09-12,3324,6973480,2194738760,318.5,322.0,307.0,309.5,-4.5,8693
2023-09-13,3324,6902062,2152199951,311.0,319.0,305.0,317.5,8.0,6453
2023-09-14,3324,13907902,4658613693,321.0,348.5,317.0,343.0,25.5,11388
2023-09-15,3324,9327933,3182407631,344.0,346.5,332.5,344.0,1.0,8191
2023-09-18,3324,9810748,3151479055,339.5,340.5,311.0,311.0,-33.0,10055
2023-09-19,3324,8528462,2665039451,313.5,320.0,305.5,309.0,-2.0,8079
2023-09-20,3324,9809921,3031810468,305.5,322.0,299.0,302.5,-6.5,10332
2023-09-21,3324,7918833,2383337966,298.5,309.5,292.5,308.5,6.0,7835
2023-09-22,3324,8930578,2759464401,302.0,314.5,302.0,310.0,1.5,7633
2023-09-25,3324,5780026,1800124368,310.5,316.0,306.0,312.5,2.5,6241
2023-09-26,3324,11771828,3758729309,313.0,324.0,313.0,315.5,3.0,10633
2023-09-27,3324,5873153,1858535116,316.0,319.0,312.0,318.0,2.5,9068
2023-09-28,3324,9196448,2946988331,321.5,325.5,314.0,319.0,1.0,7398
2023-10-02,3324,8616658,2839780409,324.0,334.5,324.0,330.0,11.0,7384
2023-10-03,3324,5290891,1730617939,332.5,334.0,322.0,322.5,-7.5,7577
2023-10-04,3324,4881603,1549584971,318.0,322.0,312.0,321.0,-1.5,5476
2023-10-05,3324,7031411,2316420868,321.0,334.0,320.0,331.0,10.0,6631
2023-10-06,3324,5436757,1784738428,332.5,334.0,324.0,326.0,-5.0,7258
2023-10-11,3324,5622124,1816368790,332.0,332.0,315.0,318.0,-8.0,5054
2023-10-12,3324,3840639,1253742600,321.5,330.0,321.5,330.0,12.0,3568
2023-10-13,3324,4677091,1499900407,327.0,330.5,315.5,317.5,-12.5,5719
2023-10-16,3324,3970043,1253691784,314.0,320.5,309.0,320.5,3.0,3863
2023-10-17,3324,5383684,1697745565,323.5,326.0,310.0,310.5,-10.0,5855
2023-10-18,3324,5461270,1638663712,308.5,308.5,295.0,298.5,-12.0,6032
2023-10-19,3324,3330737,1007128660,296.0,308.5,295.5,308.5,10.0,3299
2023-10-20,3324,5124533,1566783194,304.0,314.0,297.0,310.0,1.5,6064
2023-10-23,3324,2685139,821130299,305.5,313.5,300.0,300.5,-9.5,4554
2023-10-24,3324,6039962,1851386538,302.0,313.0,297.5,312.0,11.5,5968
2023-10-25,3324,4397565,1379322732,313.0,317.5,309.0,314.0,2.0,5900
2023-10-26,3324,4390766,1365094730,305.0,316.0,304.0,309.0,-5.0,4519
2023-10-27,3324,10288204,3090010109,312.0,312.0,295.0,297.0,-12.0,15366
2023-10-30,3324,4914563,1460296127,298.0,303.0,292.0,297.5,0.5,4435
2023-10-31,3324,4574608,1327170312,300.0,301.5,281.0,284.5,-13.0,4761
2023-11-01,3324,3348221,950520655,288.0,288.5,280.0,283.5,-1.0,3198
2023-11-02,3324,4341478,1281453410,292.0,301.5,290.0,297.5,14.0,4260
2023-11-03,3324,2342202,696984542,298.5,300.0,295.0,297.0,-0.5,3359
2023-11-06,3324,6695696,2065187649,304.0,315.0,300.5,313.0,16.0,6004
2023-11-07,3324,2905792,909037665,311.0,317.0,309.0,316.5,3.5,3434
2023-11-08,3324,12702899,4157701074,327.5,331.5,321.5,330.0,13.5,16484
2023-11-09,3324,6853683,2276191662,329.0,334.5,327.5,334.0,4.0,5604
2023-11-10,3324,3597929,1188448473,332.0,334.0,326.0,330.0,-4.0,4793
2023-11-13,3324,3675189,1213711428,336.0,336.0,325.0,331.0,1.0,5193
2023-11-14,3324,4449136,1485935936,334.0,337.0,329.0,336.0,5.0,3996
2023-11-15,3324,8893438,3021378265,342.0,347.0,329.5,333.0,-3.0,7822
2023-11-16,3324,13029666,4456985469,338.5,348.0,334.0,347.5,14.5,10100
2023-11-17,3324,5907450,2046082558,348.0,350.0,340.0,350.0,2.5,5030
2023-11-20,3324,10059635,3655294960,352.0,377.5,347.5,376.0,26.0,8242
2023-11-21,3324,7455506,2830858281,377.5,388.0,373.0,386.5,10.5,6179
2023-11-22,3324,3673757,1400169315,381.0,384.5,378.0,379.5,-7.0,3575
2023-11-23,3324,5775828,2135009810,380.0,383.0,360.5,366.0,-13.5,6714
2023-11-24,3324,4586440,1707262400,368.0,378.0,364.0,370.5,4.5,4227
2023-11-27,3324,4635096,1653348160,369.0,370.5,348.5,350.0,-20.5,5402
2023-11-28,3324,3510487,1251474357,352.0,362.0,348.5,362.0,12.0,3030
2023-11-29,3324,2206621,798905507,362.0,365.0,357.0,363.0,1.0,2137
2023-11-30,3324,2206685,805300968,364.0,367.5,361.0,366.0,3.0,1779
2023-12-01,3324,2652480,950100796,364.0,364.0,355.0,356.5,-9.5,2707
2023-12-04,3324,3337029,1165580325,356.5,359.5,345.0,346.0,-10.5,3562
2023-12-05,3324,2945375,1004138951,346.0,346.5,337.0,340.5,-5.5,2880
2023-12-06,3324,3241788,1137555368,345.0,354.5,345.0,349.0,8.5,2953
2023-12-07,3324,3460405,1206823554,344.0,356.0,341.0,346.0,-3.0,2943
2023-12-08,3324,3476757,1196013703,348.0,350.5,340.0,341.0,-5.0,3548
2023-12-11,3324,3120026,1077668521,344.0,351.5,340.5,343.0,2.0,2679
2023-12-12,3324,2938185,1004789137,348.5,349.0,337.0,343.0,0.0,2823
2023-12-13,3324,1594706,543627374,343.0,345.0,338.5,339.0,-4.0,1749
2023-12-14,3324,2210678,757375880,343.0,346.5,339.0,339.0,0.0,1933
2023-12-15,3324,2616718,874623828,340.0,340.0,331.0,332.5,-6.5,2952
2023-12-18,3324,3167129,1075749644,331.0,343.5,329.5,342.5,10.0,2828
2023-12-19,3324,4292715,1447467095,343.5,346.5,332.0,335.5,-7.0,3921
2023-12-20,3324,3649728,1243458246,338.0,344.5,336.0,342.5,7.0,2669
2023-12-21,3324,1676362,569615619,335.5,343.5,334.5,343.0,0.5,1659
2023-12-22,3324,5676345,1952626618,345.0,354.5,338.5,339.0,-4.0,4705
2023-12-25,3324,2320818,800641020,340.5,348.0,340.0,346.0,7.0,2145
2023-12-26,3324,1963794,673948073,348.0,348.0,341.0,343.5,-2.5,1872
2023-12-27,3324,4819370,1666289592,343.5,353.0,336.0,350.5,7.0,4441
2023-12-28,3324,2245302,782821389,352.0,354.0,345.5,347.0,-3.5,2315
2023-12-29,3324,7019549,2470871245,349.5,356.5,344.5,352.5,5.5,5887
2024-01-02,3324,5025412,1756803824,352.0,360.0,344.0,344.5,-8.0,4508
